roles.a0,roles.a1,roles.a2,roles.a3,variant,key,a0_a1,a1_a2,a2_a1,author_a1,author_a2,a1_a0,a0_a2,author_a0,a2_a0,a0_a3,a1_a3,author_a3,a2_a2,a2_a3,effect_a1,effect_a0,effect_a2,effect_a3,state_a0,state_a1,state_a2,len,tag
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,грусть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,загрустить,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,затосковать,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,испытывать горе,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,испытывать грусть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,испытывать печаль,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,VERB
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,испытывать скорбь,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,испытывать тоску,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,истосковаться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,огорчаться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,огорчение,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,огорчиться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,опечаливаться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,опечалиться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,оплакать,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,оплакивание,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,оплакивать,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощутить горе,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощутить грусть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощутить печаль,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,VERB
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощутить скорбь,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощутить тоску,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощущать горе,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощущать грусть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощущать печаль,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,VERB
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощущать скорбь,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,ощущать тоску,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,печалиться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,печаль,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,погрустить,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,погрустнеть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,потосковать,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,почувствовать горе,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,почувствовать грусть,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,почувствовать печаль,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,VERB
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,почувствовать скорбь,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,почувствовать тоску,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,2,NOUN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,пригорюниваться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
"экспериенцер, тот кто испытывает печаль","тот, о ком печалятся","событие, возможно, связанное с a1, являющееся причиной печали",,пригорюниться,0_100,pos,,,,,,neg,pos,,,,,,,,,,,neg,neg,,1,INFN
